season,pno,name,team,color,pos,war,owar,dwar,wrcplus,pa,hr,ops,sb,rbi,hit,run,iso,bbpct,kpct,sbrate,arch
2012,10233,변용선,롯,#888888,C,-0.11,-0.13,0.02,-162.6,5,0,0.0,0,0,0,0,0.0,0.0,40.0,0.0,🧤 수비형·백업
2012,10319,강명구,삼,#0061aa,2B,-0.11,-0.03,-0.08,-39.2,11,0,0.282,15,0,1,16,0.0,9.1,9.1,136.4,🏃 호타준족
2012,10627,유한준,키,#86001f,RF,-0.11,0.55,-0.66,76.9,274,3,0.628,3,25,59,22,0.089,6.9,13.1,1.1,🧤 수비형·백업
2012,10541,박노민,한,#f37321,C,-0.11,-0.11,0.0,37.9,47,0,0.472,0,2,7,1,0.024,12.8,27.7,0.0,🎰 스윙형(삼진↑)
2012,10758,황선일,L,#fc1cad,CF,-0.12,-0.12,0.01,-77.5,8,0,0.25,0,1,1,0,0.0,0.0,0.0,0.0,🧤 수비형·백업
2012,10396,김남형,키,#86001f,LF,-0.12,-0.13,0.01,-163.2,5,0,0.0,0,0,0,0,0.0,0.0,60.0,0.0,🎰 스윙형(삼진↑)
2012,10263,이인구,롯,#888888,CF,-0.12,-0.13,0.0,-33.6,12,0,0.334,0,0,2,1,0.0,0.0,33.3,0.0,🧤 수비형·백업
2012,10156,정우람,S,#ff0000,P,-0.13,-0.03,-0.1,-172.4,1,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,🧤 수비형·백업
2012,10310,심광호,L,#fc1cad,C,-0.13,-0.36,0.22,25.5,82,0,0.491,1,6,15,4,0.042,3.7,23.2,1.2,🧤 수비형·백업
2012,10573,이양기,한,#f37321,LF,-0.14,-0.09,-0.05,44.7,54,0,0.561,0,6,11,8,0.041,3.7,20.4,0.0,🧤 수비형·백업
2012,10172,국해성,두,#042071,RF,-0.14,-0.16,0.02,-179.4,6,0,0.0,0,0,0,0,0.0,0.0,33.3,0.0,🧤 수비형·백업
2012,10094,박윤,S,#ff0000,1B,-0.14,-0.15,0.01,-7.1,20,0,0.402,0,2,3,0,0.059,0.0,15.0,0.0,🧤 수비형·백업
2012,10725,김경모,삼,#0061aa,2B,-0.15,-0.16,0.01,-168.8,4,0,0.0,0,0,0,2,0.0,0.0,25.0,0.0,🧤 수비형·백업
2012,10931,이준수,한,#f37321,C,-0.15,-0.24,0.09,9.3,43,0,0.412,0,2,6,1,0.025,9.3,37.2,0.0,🎰 스윙형(삼진↑)
2012,10940,김영관,L,#fc1cad,2B,-0.16,-0.19,0.04,-73.9,14,0,0.22,1,2,1,0,0.0,7.1,21.4,7.1,🧤 수비형·백업
2012,10252,정보명,롯,#888888,DH,-0.18,-0.2,0.03,6.0,34,0,0.396,0,2,5,2,0.0,8.8,26.5,0.0,🧤 수비형·백업
2012,10271,김대우,롯,#888888,LF,-0.18,-0.18,0.0,-162.4,7,0,0.0,0,0,0,1,0.0,0.0,57.1,0.0,🎰 스윙형(삼진↑)
2012,10934,최영진,L,#fc1cad,1B,-0.18,-0.07,-0.12,52.5,87,0,0.573,0,7,19,9,0.05,3.4,12.6,0.0,🧤 수비형·백업
2012,10001,김상훈,KIA,#ed1c24,C,-0.19,-0.5,0.31,36.3,192,2,0.501,0,20,28,11,0.067,9.4,20.3,0.0,🧤 수비형·백업
2012,10188,민병헌,두,#042071,RF,-0.19,-0.21,0.01,-41.7,8,0,0.286,0,0,1,0,0.0,0.0,25.0,0.0,🧤 수비형·백업
2012,10476,윤진호,L,#fc1cad,SS,-0.2,-0.23,0.03,-65.6,13,0,0.237,1,0,1,3,0.0,7.7,30.8,7.7,🧤 수비형·백업
2012,10330,조영훈,KIA,#ed1c24,1B,-0.2,-0.06,-0.14,60.5,262,6,0.589,1,36,46,30,0.117,8.8,24.4,0.4,🎰 스윙형(삼진↑)
2012,10571,연경흠,한,#f37321,LF,-0.22,-0.08,-0.15,49.7,71,1,0.54,0,5,11,3,0.081,12.7,22.5,0.0,🎰 스윙형(삼진↑)
2012,10487,손인호,L,#fc1cad,RF,-0.22,-0.22,0.0,-179.7,8,0,0.0,0,0,0,0,0.0,0.0,50.0,0.0,🎰 스윙형(삼진↑)
2012,10257,황진수,롯,#888888,3B,-0.22,-0.15,-0.07,-23.7,20,0,0.325,2,0,2,2,0.056,5.0,45.0,10.0,🎰 스윙형(삼진↑)
2012,10004,이성우,KIA,#ed1c24,C,-0.22,-0.16,-0.06,-99.5,9,0,0.111,0,1,0,1,0.0,11.1,22.2,0.0,🧤 수비형·백업
2012,10640,김헌곤,삼,#0061aa,RF,-0.23,-0.25,0.02,-61.5,18,0,0.278,0,3,2,1,0.056,0.0,16.7,0.0,🧤 수비형·백업
2012,10112,박재상,S,#ff0000,LF,-0.24,0.24,-0.48,77.1,322,4,0.609,6,23,58,37,0.089,10.6,18.6,1.9,👁 출루형
2012,10315,채상병,삼,#0061aa,C,-0.25,-0.18,-0.06,-168.9,7,0,0.0,0,0,0,0,0.0,0.0,14.3,0.0,🧤 수비형·백업
2012,10648,김문호,롯,#888888,LF,-0.25,-0.13,-0.12,60.9,95,0,0.564,1,2,16,10,0.038,11.6,23.2,1.1,🎰 스윙형(삼진↑)
2012,10753,유강남,L,#fc1cad,C,-0.26,-0.39,0.12,-61.4,28,0,0.279,0,1,3,1,0.0,0.0,17.9,0.0,🧤 수비형·백업
2012,10854,조윤준,L,#fc1cad,C,-0.27,-0.36,0.09,-8.5,47,0,0.413,0,4,9,2,0.021,0.0,25.5,0.0,🧤 수비형·백업
2012,10563,한윤섭,한,#f37321,2B,-0.27,-0.24,-0.03,-61.5,20,0,0.318,2,1,2,7,0.0,0.0,10.0,10.0,🧤 수비형·백업
2012,10925,이민재,L,#fc1cad,OF,-0.28,-0.29,0.01,-121.2,14,0,0.142,0,0,1,0,0.0,0.0,28.6,0.0,🧤 수비형·백업
2012,10672,오준혁,한,#f37321,LF,-0.28,-0.2,-0.08,-52.1,16,0,0.321,0,2,2,1,0.0,0.0,18.8,0.0,🧤 수비형·백업
2012,10193,임재철,두,#042071,RF,-0.3,0.19,-0.49,73.1,148,2,0.629,4,14,33,16,0.103,5.4,16.9,2.7,🧤 수비형·백업
2012,10683,지석훈,키,#86001f,2B,-0.32,-0.33,0.02,37.9,121,1,0.531,1,11,18,11,0.087,8.3,19.8,0.8,🧤 수비형·백업
2012,10253,정훈,롯,#888888,2B,-0.32,-0.41,0.09,32.1,137,2,0.513,1,12,25,12,0.096,2.2,30.7,0.7,🎰 스윙형(삼진↑)
2012,10404,장영석,키,#86001f,3B,-0.32,-0.26,-0.06,-115.7,13,0,0.077,0,0,0,0,0.0,7.7,23.1,0.0,🧤 수비형·백업
2012,10694,모상기,삼,#0061aa,1B,-0.33,-0.32,-0.01,-105.3,17,0,0.181,0,0,1,0,0.0,0.0,47.1,0.0,🎰 스윙형(삼진↑)
2012,10859,서상우,L,#fc1cad,DH,-0.36,-0.24,-0.12,-151.6,10,0,0.0,0,0,0,0,0.0,0.0,50.0,0.0,🎰 스윙형(삼진↑)
2012,10572,이상훈,한,#f37321,RF,-0.36,-0.3,-0.06,-41.2,28,0,0.334,1,0,3,3,0.0,3.6,10.7,3.6,🧤 수비형·백업
2012,10080,박경완,S,#ff0000,C,-0.37,-0.29,-0.08,-50.7,23,0,0.243,0,0,2,0,0.0,4.3,26.1,0.0,🧤 수비형·백업
2012,10400,오재일,두,#042071,1B,-0.41,-0.24,-0.16,50.2,228,8,0.589,0,25,43,16,0.151,4.4,25.4,0.0,🎰 스윙형(삼진↑)
2012,10250,오장훈,두,#042071,1B,-0.42,-0.21,-0.2,-38.9,19,0,0.325,0,0,2,0,0.056,5.3,31.6,0.0,🎰 스윙형(삼진↑)
2012,10913,하주석,한,#f37321,SS,-0.43,-0.73,0.3,12.9,141,1,0.433,7,4,22,10,0.032,6.4,35.5,5.0,🎰 스윙형(삼진↑)
2012,10412,송지만,키,#86001f,LF,-0.44,-0.2,-0.24,14.8,46,0,0.436,2,4,7,2,0.0,8.7,19.6,4.3,🧤 수비형·백업
2012,10240,문규현,롯,#888888,SS,-0.44,-0.86,0.42,35.7,277,0,0.501,0,17,50,17,0.041,4.7,18.1,0.0,🧤 수비형·백업
2012,10651,윤정우,L,#fc1cad,CF,-0.49,-0.37,-0.11,-101.5,21,0,0.19,4,0,2,4,0.0,0.0,33.3,19.0,🏃 호타준족
2012,10929,김재율,L,#fc1cad,1B,-0.51,-0.45,-0.06,-36.3,41,1,0.338,0,5,3,3,0.084,9.8,24.4,0.0,🧤 수비형·백업
2012,10267,황성용,롯,#888888,LF,-0.53,-0.32,-0.21,13.8,66,0,0.422,1,6,10,11,0.0,7.6,25.8,1.5,🧤 수비형·백업
2012,10031,신종길,KIA,#ed1c24,RF,-0.56,-0.69,0.13,13.5,92,1,0.467,5,2,13,10,0.108,5.4,28.3,5.4,🎰 스윙형(삼진↑)
2012,10111,김재현,S,#ff0000,OF,-0.58,-0.51,-0.06,18.5,93,0,0.471,12,5,19,22,0.045,0.0,19.4,12.9,🏃 호타준족
2012,10459,김태군,L,#fc1cad,C,-0.58,-0.68,0.11,24.7,175,0,0.48,0,14,30,7,0.014,4.6,13.7,0.0,🧤 수비형·백업
2012,10840,신본기,롯,#888888,SS,-0.68,-0.53,-0.15,-5.7,67,0,0.344,1,3,6,9,0.0,13.4,25.4,1.5,🧤 수비형·백업
2012,10796,송산,KIA,#ed1c24,C,-0.73,-0.57,-0.16,3.2,90,0,0.409,0,11,13,6,0.025,5.6,27.8,0.0,🧤 수비형·백업
2012,10542,신경현,한,#f37321,C,-0.77,-0.82,0.05,15.7,171,0,0.434,1,9,27,10,0.0,7.6,14.6,0.6,🧤 수비형·백업
2012,10772,정범모,한,#f37321,C,-0.82,-0.61,-0.21,39.3,192,3,0.526,7,13,30,17,0.112,6.8,28.6,3.6,🎰 스윙형(삼진↑)
2012,10650,김주형,KIA,#ed1c24,1B,-0.83,-0.85,0.02,1.8,129,3,0.446,0,12,18,8,0.094,4.7,27.1,0.0,🎰 스윙형(삼진↑)
2012,10406,조중근,키,#86001f,1B,-0.9,-0.84,-0.06,0.7,112,1,0.39,1,5,13,3,0.031,8.9,27.7,0.9,🎰 스윙형(삼진↑)
2012,10490,이대형,L,#fc1cad,CF,-0.96,-0.81,-0.15,26.7,291,1,0.489,25,19,46,32,0.058,8.6,18.2,8.6,🏃 호타준족
2013,10470,박병호,키,#86001f,1B,6.78,7.45,-0.67,169.8,556,37,1.039,10,117,143,91,0.284,16.5,17.3,1.8,💪 슬러거
2013,10322,박석민,삼,#0061aa,3B,6.14,5.61,0.53,162.6,474,18,0.94,4,76,126,61,0.197,11.4,15.4,0.8,💪 슬러거
2013,10106,최정,S,#ff0000,3B,5.85,6.0,-0.16,157.7,525,28,0.98,24,83,137,75,0.235,12.2,20.8,4.6,💪 슬러거
2013,10475,오지환,L,#fc1cad,SS,5.74,3.04,2.7,107.2,514,9,0.746,30,47,113,81,0.143,10.5,22.0,5.8,🏃 호타준족
2013,10394,강정호,키,#86001f,SS,5.35,4.19,1.16,128.4,532,22,0.876,15,96,131,67,0.198,12.8,20.5,2.8,💪 슬러거
2013,10103,정근우,S,#ff0000,2B,4.79,2.27,2.51,104.8,476,9,0.776,28,35,114,64,0.128,10.5,10.1,5.9,🏃 호타준족
2013,10188,민병헌,두,#042071,RF,4.64,4.37,0.28,141.5,449,9,0.867,27,65,122,71,0.161,8.9,13.8,6.0,🏃 호타준족
2013,10261,손아섭,롯,#888888,RF,4.43,5.63,-1.2,141.0,568,11,0.895,36,69,172,83,0.129,11.3,15.5,6.3,🏃 호타준족
2013,10187,김현수,두,#042071,LF,4.23,4.51,-0.29,138.6,510,16,0.852,2,90,131,63,0.168,12.2,13.9,0.4,💪 슬러거
2013,10331,채태인,삼,#0061aa,1B,4.18,4.68,-0.51,175.9,342,11,1.001,4,53,114,52,0.161,11.1,20.5,1.2,💪 슬러거
2013,10344,최형우,삼,#0061aa,LF,4.09,5.04,-0.94,136.3,573,29,0.896,2,98,156,80,0.225,8.2,15.9,0.3,🎯 정교한 타자
2013,10093,모창민,N,#002b69,3B,3.84,2.53,1.32,109.0,436,12,0.782,16,51,109,57,0.167,8.5,15.6,3.7,🎯 정교한 타자
2013,10492,이진영,L,#fc1cad,RF,3.75,3.38,0.38,131.6,411,3,0.819,6,62,121,41,0.1,9.0,10.2,1.5,🎯 정교한 타자
2013,10336,박한이,삼,#0061aa,RF,3.73,2.07,1.66,102.5,466,6,0.742,4,55,112,56,0.092,10.9,15.9,0.9,👁 출루형
2013,10192,이종욱,두,#042071,CF,3.56,3.26,0.31,121.5,456,6,0.808,30,52,123,77,0.132,8.3,12.5,6.6,🏃 호타준족
2013,10232,강민호,롯,#888888,C,3.55,1.75,1.81,99.2,405,11,0.742,4,57,77,48,0.141,14.8,21.5,1.0,🎰 스윙형(삼진↑)
2013,10479,정성훈,L,#fc1cad,3B,3.48,3.98,-0.49,133.0,477,9,0.842,13,62,127,64,0.125,12.4,12.2,2.7,👁 출루형
2013,10174,김재호,두,#042071,SS,3.47,1.93,1.54,119.5,286,1,0.768,9,32,78,42,0.076,9.1,8.4,3.1,👁 출루형
2013,10256,홍성흔,두,#042071,DH,3.42,4.8,-1.39,140.1,538,15,0.818,5,72,140,61,0.14,10.6,17.3,0.9,🎯 정교한 타자
2013,10343,정형식,삼,#0061aa,CF,3.36,1.8,1.56,114.0,334,3,0.784,7,43,76,49,0.141,9.3,17.4,2.1,🎯 정교한 타자
2013,10096,박정권,S,#ff0000,1B,3.35,3.8,-0.45,136.4,434,18,0.895,4,70,106,56,0.209,14.7,18.2,0.9,💪 슬러거
2013,10552,김태균,한,#f37321,1B,3.3,4.91,-1.61,160.0,430,10,0.919,0,52,110,41,0.156,17.0,15.6,0.0,💪 슬러거
2013,10030,나지완,KIA,#ed1c24,LF,3.28,4.76,-1.48,138.0,522,21,0.868,7,96,125,57,0.187,11.9,21.3,1.3,💪 슬러거
2013,10180,이원석,두,#042071,3B,3.26,3.27,0.0,156.7,300,10,0.858,6,39,83,40,0.159,9.7,16.3,2.0,🎯 정교한 타자
2013,10333,김종호,N,#002b69,LF,3.11,2.49,0.61,97.4,546,0,0.709,50,22,129,72,0.056,10.4,18.3,9.2,🏃 호타준족
2013,10320,김상수,삼,#0061aa,SS,3.01,2.42,0.59,110.2,422,7,0.771,14,44,111,57,0.119,7.1,10.4,3.3,🎯 정교한 타자
2013,11162,나성범,N,#002b69,RF,2.98,2.02,0.95,98.6,458,14,0.735,12,64,98,55,0.173,7.2,20.7,2.6,🎰 스윙형(삼진↑)
2013,10108,김강민,S,#ff0000,CF,2.91,2.71,0.21,121.5,397,10,0.836,10,55,106,39,0.165,9.1,13.6,2.5,🎯 정교한 타자
2013,10337,배영섭,삼,#0061aa,CF,2.89,3.2,-0.31,120.0,476,2,0.774,23,38,116,66,0.077,10.9,13.0,4.8,🏃 호타준족
2013,10407,황재균,롯,#888888,3B,2.84,2.44,0.4,100.8,559,7,0.739,22,56,134,70,0.115,8.8,14.0,3.9,👁 출루형
2013,10101,이호준,N,#002b69,1B,2.83,3.99,-1.16,129.5,508,20,0.837,2,87,123,46,0.197,11.8,21.5,0.4,💪 슬러거
2013,10578,최진행,한,#f37321,DH,2.63,3.53,-0.89,134.6,422,8,0.826,0,53,110,39,0.139,11.8,20.4,0.0,💪 슬러거
2013,10323,박진만,S,#ff0000,SS,2.52,1.11,1.4,95.3,326,3,0.687,3,24,69,25,0.091,11.3,14.4,0.9,👁 출루형
2013,10035,이용규,L,#fc1cad,CF,2.51,2.73,-0.22,116.0,453,2,0.742,21,22,115,74,0.072,9.7,8.2,4.6,🏃 호타준족
2013,10663,한상훈,한,#f37321,2B,2.48,1.46,1.03,102.9,322,0,0.725,5,25,68,45,0.08,14.6,12.4,1.6,👁 출루형
2013,10177,손시헌,두,#042071,SS,2.46,0.8,1.66,86.0,268,1,0.661,3,26,59,35,0.081,7.8,14.2,1.1,🧤 수비형·백업
2013,10165,양의지,두,#042071,C,2.45,1.3,1.15,93.6,367,7,0.714,6,57,77,37,0.128,9.8,13.6,1.6,👁 출루형
2013,10178,오재원,두,#042071,2B,2.42,2.35,0.06,113.8,375,7,0.786,33,44,80,54,0.159,13.1,16.5,8.8,🏃 호타준족
2013,10559,이범호,KIA,#ed1c24,3B,2.29,2.96,-0.67,112.5,516,24,0.802,0,73,108,56,0.204,12.0,15.3,0.0,💪 슬러거
2013,10238,김민성,키,#86001f,3B,2.25,2.77,-0.52,109.5,523,15,0.801,7,72,129,60,0.159,8.0,16.1,1.3,🎯 정교한 타자
2013,10493,이택근,키,#86001f,CF,2.19,2.5,-0.31,98.7,536,9,0.758,29,66,137,73,0.126,7.3,10.8,5.4,🏃 호타준족
2013,10266,전준우,롯,#888888,CF,2.19,2.74,-0.55,106.6,537,7,0.747,19,66,125,65,0.105,12.1,14.3,3.5,👁 출루형
2013,10083,정상호,S,#ff0000,C,2.16,1.13,1.02,106.3,236,6,0.793,1,26,58,26,0.144,8.5,19.9,0.4,🎰 스윙형(삼진↑)
2013,10485,박용택,L,#fc1cad,CF,2.13,3.91,-1.77,126.6,539,7,0.828,13,67,156,79,0.107,9.6,13.2,2.4,👁 출루형
2013,10491,이병규,L,#fc1cad,RF,2.06,3.16,-1.1,129.7,397,5,0.839,2,74,129,38,0.105,5.5,10.1,0.5,🎯 정교한 타자
2013,10558,이대수,한,#f37321,SS,1.99,1.34,0.65,87.7,448,4,0.686,11,42,100,54,0.1,8.5,19.6,2.5,🎰 스윙형(삼진↑)
2013,10855,서건창,키,#86001f,2B,1.98,1.19,0.79,87.8,372,0,0.672,26,18,84,53,0.054,8.9,7.8,7.0,🏃 호타준족
2013,10466,김용의,L,#fc1cad,CF,1.82,1.52,0.31,98.6,348,5,0.725,21,34,83,42,0.103,9.8,16.7,6.0,🏃 호타준족
2013,10555,송광민,한,#f37321,3B,1.82,1.03,0.79,97.2,268,7,0.722,1,33,64,33,0.139,6.7,23.1,0.4,🎰 스윙형(삼진↑)
2013,10330,조영훈,N,#002b69,1B,1.81,2.09,-0.28,107.0,426,6,0.763,4,39,107,38,0.131,9.2,13.1,0.9,🎯 정교한 타자
2013,10467,김태완,삼,#0061aa,2B,1.76,1.17,0.59,109.3,189,6,0.804,1,19,44,19,0.172,11.6,16.4,0.5,🎯 정교한 타자
2013,10014,안치홍,KIA,#ed1c24,2B,1.72,1.1,0.62,77.7,484,3,0.645,16,39,103,56,0.058,10.7,15.3,3.3,👁 출루형
2013,10253,정훈,롯,#888888,2B,1.64,1.13,0.51,85.9,398,5,0.692,7,37,88,50,0.106,7.5,13.6,1.8,🧤 수비형·백업
2013,10121,조동화,S,#ff0000,CF,1.62,1.4,0.22,90.1,405,0,0.664,24,19,85,52,0.051,11.4,18.8,5.9,🏃 호타준족
2013,10184,허경민,두,#042071,3B,1.6,1.88,-0.28,114.5,276,1,0.747,14,25,68,35,0.062,9.8,5.1,5.1,🏃 호타준족
2013,10239,김주찬,KIA,#ed1c24,CF,1.6,1.45,0.15,116.3,195,0,0.777,23,28,51,24,0.101,7.7,9.2,11.8,🏃 호타준족
2013,10005,차일목,KIA,#ed1c24,C,1.57,0.65,0.92,85.5,259,0,0.664,0,25,55,23,0.051,12.7,14.3,0.0,👁 출루형
2013,10576,정현석,한,#f37321,RF,1.49,1.63,-0.13,101.3,403,4,0.733,4,27,102,47,0.081,9.2,15.9,1.0,👁 출루형
2013,10860,문우람,키,#86001f,LF,1.49,1.61,-0.12,109.6,291,4,0.799,2,28,78,41,0.121,8.6,14.8,0.7,🎯 정교한 타자
2013,10579,추승우,한,#f37321,CF,1.43,1.2,0.23,113.9,180,1,0.75,12,17,48,19,0.063,9.4,11.7,6.7,🏃 호타준족
2013,10259,박정준,N,#002b69,LF,1.41,0.55,0.85,83.5,195,4,0.692,5,21,41,24,0.108,11.8,22.6,2.6,🎰 스윙형(삼진↑)
2013,10477,이병규,L,#fc1cad,LF,1.39,1.23,0.16,114.4,202,2,0.765,1,26,50,24,0.081,12.9,23.3,0.5,🎰 스윙형(삼진↑)
2013,10840,신본기,롯,#888888,SS,1.36,-0.17,1.53,59.2,281,1,0.6,6,25,55,27,0.059,8.5,19.6,2.1,🧤 수비형·백업
2013,10400,오재일,두,#042071,1B,1.31,1.38,-0.07,149.9,144,3,0.885,0,28,35,16,0.18,13.9,19.4,0.0,💪 슬러거
2013,10031,신종길,KIA,#ed1c24,RF,1.29,3.05,-1.76,116.8,427,4,0.792,29,50,117,55,0.117,7.0,20.1,6.8,🏃 호타준족
2013,10168,이성열,키,#86001f,DH,1.28,1.89,-0.61,112.7,329,18,0.796,1,48,67,42,0.232,7.0,35.0,0.3,🎰 스윙형(삼진↑)
2013,10325,손주인,L,#fc1cad,2B,1.27,1.49,-0.22,93.5,423,3,0.701,9,41,93,42,0.091,9.5,14.9,2.1,👁 출루형
2013,10112,박재상,S,#ff0000,LF,1.24,1.35,-0.11,94.4,305,8,0.736,14,36,69,37,0.142,8.2,16.4,4.6,🏃 호타준족
2013,10465,권용관,L,#fc1cad,SS,1.23,0.79,0.45,107.8,122,4,0.72,1,13,24,19,0.173,9.8,23.8,0.8,🎰 스윙형(삼진↑)
2013,10329,조동찬,삼,#0061aa,3B,1.1,1.12,-0.02,92.3,261,7,0.73,7,25,53,36,0.163,9.6,20.7,2.7,🎰 스윙형(삼진↑)
2013,10025,최희섭,KIA,#ed1c24,1B,1.04,2.14,-1.09,123.6,305,11,0.844,1,42,65,29,0.206,14.4,23.6,0.3,💪 슬러거
2013,10772,정범모,한,#f37321,C,1.04,0.2,0.84,74.2,205,1,0.644,2,17,44,14,0.084,7.3,21.0,1.0,🎰 스윙형(삼진↑)
2013,10028,김경언,한,#f37321,CF,1.02,1.02,-0.01,104.1,249,1,0.719,2,24,59,24,0.088,10.4,21.3,0.8,🎰 스윙형(삼진↑)
2013,11172,권희동,N,#002b69,LF,1.01,0.24,0.77,66.0,397,15,0.672,4,54,71,42,0.19,9.1,18.9,1.0,🎰 스윙형(삼진↑)
2013,10459,김태군,N,#002b69,C,1.0,-0.75,1.75,44.8,315,4,0.554,0,28,59,21,0.061,6.0,18.1,0.0,🧤 수비형·백업
2013,10242,박준서,롯,#888888,2B,0.92,0.95,-0.03,112.6,139,2,0.785,2,32,37,15,0.113,10.1,16.5,1.4,👁 출루형
2013,10008,김선빈,KIA,#ed1c24,SS,0.9,1.63,-0.73,103.4,363,1,0.725,28,29,93,51,0.048,10.7,7.2,7.7,🏃 호타준족
2013,10195,정수빈,두,#042071,CF,0.9,1.02,-0.13,92.6,260,2,0.719,23,29,63,57,0.106,6.2,11.2,8.8,🏃 호타준족
2013,10486,서동욱,키,#86001f,2B,0.9,1.25,-0.35,103.9,265,6,0.764,4,21,57,27,0.147,11.3,19.6,1.5,🎰 스윙형(삼진↑)
2013,10119,이명기,S,#ff0000,LF,0.89,0.9,-0.01,127.5,114,1,0.831,6,11,34,21,0.1,7.9,19.3,5.3,🏃 호타준족
2013,10627,유한준,키,#86001f,RF,0.86,1.42,-0.56,98.1,344,7,0.744,4,40,81,37,0.114,10.8,14.0,1.2,👁 출루형
2013,10029,김원섭,KIA,#ed1c24,LF,0.85,0.21,0.64,79.6,119,1,0.647,1,12,18,12,0.114,19.3,16.8,0.8,👁 출루형
2013,10655,정의윤,L,#fc1cad,RF,0.77,1.36,-0.59,93.7,405,5,0.713,5,47,100,42,0.109,6.4,11.1,1.2,🧤 수비형·백업
2013,10413,오윤,키,#86001f,LF,0.77,0.65,0.12,109.0,143,0,0.734,0,17,34,14,0.042,14.0,20.3,0.0,👁 출루형
2013,10341,우동균,삼,#0061aa,RF,0.76,0.15,0.61,75.3,94,1,0.661,3,15,18,9,0.113,11.7,17.0,3.2,👁 출루형
2013,10170,최재훈,두,#042071,C,0.75,0.61,0.14,114.2,108,2,0.758,0,8,24,12,0.123,5.6,17.6,0.0,🎯 정교한 타자
2013,10573,이양기,한,#f37321,LF,0.68,1.25,-0.57,117.0,209,3,0.791,0,30,57,16,0.103,8.1,12.0,0.0,🎯 정교한 타자
2013,10412,송지만,키,#86001f,LF,0.64,0.21,0.43,96.7,56,2,0.751,0,8,14,6,0.137,7.1,25.0,0.0,🎰 스윙형(삼진↑)
2013,10684,허도환,키,#86001f,C,0.64,-0.1,0.73,64.3,323,1,0.608,0,19,56,29,0.066,9.0,26.6,0.0,🎰 스윙형(삼진↑)
2013,10271,김대우,롯,#888888,LF,0.62,1.04,-0.42,104.3,216,4,0.772,4,27,43,23,0.172,15.3,30.6,1.9,🎰 스윙형(삼진↑)
2013,10193,임재철,두,#042071,RF,0.62,0.83,-0.21,109.7,143,0,0.741,2,10,29,19,0.062,18.9,12.6,1.4,👁 출루형
2013,10182,최주환,두,#042071,3B,0.59,0.69,-0.1,113.4,100,2,0.79,1,10,27,12,0.143,8.0,9.0,1.0,🎯 정교한 타자
2013,10468,문선재,L,#fc1cad,1B,0.59,0.77,-0.18,87.2,240,4,0.694,8,25,58,31,0.111,5.4,29.6,3.3,🎰 스윙형(삼진↑)
2013,10011,박기남,KIA,#ed1c24,3B,0.56,1.56,-1.0,120.8,214,4,0.799,2,21,50,35,0.133,11.7,13.1,0.9,👁 출루형
2013,10317,현재윤,L,#fc1cad,C,0.54,0.25,0.3,86.8,126,1,0.685,1,8,26,10,0.08,7.9,11.1,0.8,🧤 수비형·백업
2013,10815,한동민,S,#ff0000,1B,0.51,1.65,-1.13,106.6,327,14,0.82,2,52,75,36,0.214,6.1,25.1,0.6,🎰 스윙형(삼진↑)
2013,10734,김동한,두,#042071,2B,0.5,0.47,0.03,185.8,22,1,1.109,5,4,7,9,0.35,9.1,9.1,22.7,🏃 호타준족
2013,11086,조홍석,롯,#888888,LF,0.45,0.39,0.06,115.2,79,0,0.743,2,4,16,5,0.125,10.1,30.4,2.5,🎰 스윙형(삼진↑)
2013,10254,조성환,롯,#888888,2B,0.44,0.21,0.23,70.5,194,1,0.605,3,12,40,15,0.053,8.8,11.9,1.5,🧤 수비형·백업
2013,10463,조인성,S,#ff0000,C,0.43,-0.24,0.67,58.2,223,7,0.606,0,29,44,16,0.149,3.1,29.1,0.0,🎰 스윙형(삼진↑)
2013,10243,박종윤,롯,#888888,1B,0.39,0.55,-0.16,75.3,416,7,0.681,4,58,97,37,0.128,5.0,13.5,1.0,🧤 수비형·백업
2013,10648,김문호,롯,#888888,LF,0.38,0.48,-0.1,89.4,166,0,0.709,8,10,36,19,0.073,12.7,18.7,4.8,👁 출루형
2013,10022,이현곤,N,#002b69,3B,0.36,0.67,-0.31,93.3,161,0,0.685,2,9,38,10,0.051,9.9,8.7,1.2,👁 출루형
2013,10819,황정립,KIA,#ed1c24,1B,0.36,0.55,-0.19,133.4,57,1,0.76,0,8,11,8,0.112,17.5,22.8,0.0,💪 슬러거
2013,10081,윤요섭,L,#fc1cad,C,0.35,-0.25,0.6,60.6,228,1,0.58,2,30,38,20,0.07,10.1,14.0,0.9,🧤 수비형·백업
2013,10914,엄태용,한,#f37321,C,0.34,-0.22,0.56,33.4,66,0,0.555,1,5,15,2,0.063,3.0,28.8,1.5,🎰 스윙형(삼진↑)
2013,11132,안태영,키,#86001f,DH,0.33,0.39,-0.06,142.9,37,1,0.905,0,3,12,3,0.147,2.7,37.8,0.0,🎰 스윙형(삼진↑)
2013,10399,김지수,키,#86001f,SS,0.33,0.04,0.28,75.8,60,0,0.67,1,3,13,9,0.042,11.7,15.0,1.7,👁 출루형
2013,10173,김동주,두,#042071,DH,0.32,0.35,-0.03,91.1,101,1,0.673,1,9,21,6,0.061,9.9,8.9,1.0,👁 출루형
2013,10852,차화준,N,#002b69,2B,0.3,0.03,0.27,67.5,121,1,0.617,4,7,24,18,0.085,9.9,24.0,3.3,🎰 스윙형(삼진↑)
