season,name,team,color,role,war,era,fip,ip,so,gs
2008,양승진,한,#f37321,불펜,0.01,99.99,0.0,0.0,0,0
2008,김덕윤,두,#042071,불펜,0.01,5.4,-0.98,1.2,3,0
2008,우규민,L,#fc1cad,불펜,0.0,4.91,4.92,51.1,16,0
2008,박정진,한,#f37321,불펜,-0.01,6.75,14.77,1.1,0,0
2008,최대성,롯,#888888,불펜,-0.02,9.0,12.82,1.0,0,0
2008,김준,S,#ff0000,불펜,-0.02,9.0,4.72,1.0,2,0
2008,윤기호,한,#f37321,불펜,-0.02,6.35,5.47,5.2,3,0
2008,진해수,KIA,#ed1c24,불펜,-0.02,5.06,5.36,10.2,7,0
2008,문용민,한,#f37321,불펜,-0.03,13.5,3.52,0.2,0,0
2008,조순권,키,#86001f,불펜,-0.03,6.75,6.08,5.1,3,0
2008,전태현,KIA,#ed1c24,불펜,-0.03,99.99,0.0,0.0,0,0
2008,정찬헌,L,#fc1cad,선발,-0.03,5.5,4.56,106.1,59,14
2008,장문석,KIA,#ed1c24,불펜,-0.04,5.4,3.69,20.0,11,0
2008,박성훈,삼,#0061aa,불펜,-0.04,9.0,3.82,2.0,1,0
2008,이한진,S,#ff0000,스윙,-0.05,5.56,3.66,34.0,14,2
2008,신윤호,S,#ff0000,불펜,-0.05,27.0,13.72,0.2,1,0
2008,이정호,키,#86001f,불펜,-0.05,5.79,5.97,9.1,8,0
2008,서동환,두,#042071,불펜,-0.06,9.0,9.75,3.0,1,0
2008,양현종,KIA,#ed1c24,스윙,-0.06,5.83,4.3,75.2,56,9
2008,장효훈,키,#86001f,불펜,-0.07,36.0,27.92,1.0,1,0
2008,김강률,두,#042071,불펜,-0.07,36.0,4.12,1.0,1,0
2008,박석진,L,#fc1cad,불펜,-0.07,36.0,3.52,1.0,0,0
2008,정홍준,삼,#0061aa,불펜,-0.07,20.25,23.69,1.1,0,0
2008,최원호,L,#fc1cad,스윙,-0.08,5.9,5.4,39.2,14,8
2008,김휘곤,롯,#888888,스윙,-0.08,9.0,4.44,4.0,1,1
2008,윤경영,한,#f37321,불펜,-0.08,54.0,25.32,1.0,1,0
2008,박정태,KIA,#ed1c24,불펜,-0.09,6.35,8.56,5.2,2,0
2008,이윤학,두,#042071,불펜,-0.1,12.0,4.12,3.0,3,0
2008,전준호,키,#86001f,스윙,-0.1,6.39,5.46,56.1,36,6
2008,김영수,롯,#888888,불펜,-0.1,13.5,14.02,2.2,1,0
2008,김문수,삼,#0061aa,불펜,-0.1,8.1,6.89,6.2,3,0
2008,레이,S,#ff0000,스윙,-0.11,6.64,5.04,20.1,11,4
2008,이상열,키,#86001f,불펜,-0.12,11.25,8.97,4.0,1,0
2008,이보근,키,#86001f,불펜,-0.13,8.59,3.67,7.1,7,0
2008,박경태,KIA,#ed1c24,불펜,-0.13,6.92,4.8,13.0,8,0
2008,김수형,L,#fc1cad,불펜,-0.13,8.22,5.38,7.2,4,0
2008,노경은,두,#042071,불펜,-0.14,6.23,3.64,8.2,7,0
2008,허준혁,롯,#888888,스윙,-0.15,18.0,4.75,3.0,1,1
2008,정민태,KIA,#ed1c24,스윙,-0.16,14.73,7.25,3.2,3,1
2008,최원제,삼,#0061aa,불펜,-0.17,21.0,7.88,3.0,2,0
2008,리마,KIA,#ed1c24,선발,-0.17,4.89,4.87,70.0,28,13
2008,김재현,L,#fc1cad,불펜,-0.18,7.94,5.69,5.2,5,0
2008,장진용,L,#fc1cad,스윙,-0.19,7.27,5.95,8.2,5,2
2008,이재영,L,#fc1cad,스윙,-0.2,6.19,5.07,68.1,39,3
2008,가득염,S,#ff0000,불펜,-0.2,5.51,4.54,32.2,24,0
2008,배힘찬,키,#86001f,불펜,-0.2,7.15,6.15,11.1,5,0
2008,문현정,KIA,#ed1c24,불펜,-0.24,8.74,5.55,11.1,10,0
2008,쿠비얀,S,#ff0000,스윙,-0.25,12.86,7.69,7.0,3,3
2008,조진호,삼,#0061aa,스윙,-0.31,7.45,4.97,29.0,11,5
2008,김민기,L,#fc1cad,불펜,-0.31,7.03,4.52,32.0,19,0
2008,장태종,키,#86001f,불펜,-0.32,12.1,7.51,9.2,4,0
2008,김기태,삼,#0061aa,불펜,-0.33,9.64,3.71,9.1,3,0
2008,전승윤,키,#86001f,불펜,-0.34,18.0,8.4,7.0,7,0
2008,이원재,두,#042071,스윙,-0.37,6.94,4.62,48.0,23,8
2008,김영민,키,#86001f,스윙,-0.38,7.04,4.35,23.0,12,1
2008,박명환,L,#fc1cad,스윙,-0.42,8.61,5.12,23.0,16,5
2008,오준형,KIA,#ed1c24,스윙,-0.44,8.49,5.57,23.1,10,2
2008,류택현,L,#fc1cad,불펜,-0.45,11.05,4.74,14.2,10,0
2008,김상수,삼,#0061aa,불펜,-0.48,7.9,6.16,13.2,11,0
2008,이승호,L,#fc1cad,스윙,-0.53,9.25,5.76,24.1,15,5
2008,스코비,키,#86001f,선발,-0.57,6.95,5.18,55.2,25,11
2008,브라운,L,#fc1cad,스윙,-0.63,7.93,5.33,36.1,15,8
2008,김광수,L,#fc1cad,스윙,-0.64,9.95,5.23,25.1,18,5
2008,션,삼,#0061aa,스윙,-0.79,10.73,6.34,26.0,12,6
2008,양훈,한,#f37321,선발,-0.88,7.71,5.26,65.1,30,11
2009,류현진,한,#f37321,선발,5.73,3.57,3.44,189.1,188,27
2009,김광현,S,#ff0000,선발,5.2,2.8,4.09,138.1,112,21
2009,봉중근,L,#fc1cad,선발,5.11,3.29,3.98,172.1,127,26
2009,구톰슨,KIA,#ed1c24,선발,5.06,3.24,4.28,161.1,95,25
2009,로페즈,KIA,#ed1c24,선발,4.83,3.12,3.16,190.1,129,26
2009,양현종,KIA,#ed1c24,선발,4.79,3.15,3.69,148.2,139,24
2009,유동훈,KIA,#ed1c24,불펜,4.62,0.53,3.47,67.1,38,0
2009,송은범,S,#ff0000,선발,4.59,3.13,4.4,149.1,103,29
2009,전병두,S,#ff0000,선발,4.42,3.11,3.26,133.1,136,11
2009,글로버,S,#ff0000,선발,4.33,1.96,2.99,105.2,90,16
2009,이현승,키,#86001f,선발,3.84,4.18,4.91,170.0,120,29
2009,윤성환,삼,#0061aa,선발,3.81,4.32,3.86,166.2,131,28
2009,조정훈,롯,#888888,선발,3.56,4.05,3.72,182.1,175,27
2009,임태훈,두,#042071,불펜,3.53,3.06,2.53,88.1,85,0
2009,장원준,롯,#888888,선발,3.5,4.15,4.74,162.2,108,28
2009,고창성,두,#042071,불펜,3.42,1.95,3.24,74.0,48,0
2009,권혁,삼,#0061aa,불펜,3.1,2.9,4.39,80.2,76,0
2009,손영민,KIA,#ed1c24,불펜,3.1,2.97,3.51,94.0,65,0
2009,윤석민,KIA,#ed1c24,선발,3.06,3.46,3.42,119.2,117,16
2009,송승준,롯,#888888,선발,3.02,4.72,5.21,167.2,104,29
2009,황두성,키,#86001f,선발,2.95,3.51,4.01,92.1,79,10
2009,이정훈,롯,#888888,불펜,2.94,3.03,4.06,74.1,50,0
2009,정대현,S,#ff0000,불펜,2.86,1.2,2.6,52.2,43,0
2009,정현욱,삼,#0061aa,불펜,2.58,3.42,4.22,79.0,66,0
2009,크루세타,삼,#0061aa,선발,2.54,4.36,4.71,157.0,127,30
2009,임경완,롯,#888888,불펜,2.34,2.45,3.3,62.1,37,0
2009,이재우,두,#042071,스윙,2.3,3.88,4.42,97.1,100,7
2009,이승호,S,#ff0000,스윙,2.21,4.42,4.48,106.0,96,1
2009,김상현,두,#042071,선발,2.1,4.72,3.77,108.2,81,14
2009,고효준,S,#ff0000,선발,2.02,4.33,4.05,126.2,152,19
2009,류택현,L,#fc1cad,불펜,1.95,2.96,3.53,48.2,33,0
2009,정재훈,두,#042071,선발,1.89,4.44,3.44,93.1,80,11
2009,나이트,삼,#0061aa,선발,1.79,3.56,4.06,60.2,51,10
2009,구대성,한,#f37321,불펜,1.76,3.72,2.93,55.2,56,0
2009,정우람,S,#ff0000,불펜,1.75,3.38,4.32,56.0,46,0
2009,토마스,한,#f37321,불펜,1.73,2.88,2.51,50.0,56,0
2009,니코스키,두,#042071,선발,1.73,3.78,4.35,69.0,47,13
2009,오상민,L,#fc1cad,불펜,1.68,3.0,3.26,48.0,44,0
2009,곽정철,KIA,#ed1c24,스윙,1.65,4.05,4.12,95.2,70,9
2009,안영명,한,#f37321,선발,1.65,5.18,6.11,140.2,87,26
2009,양훈,한,#f37321,불펜,1.64,4.38,3.85,90.1,71,0
2009,금민철,두,#042071,스윙,1.59,4.43,5.27,83.1,55,9
2009,이보근,키,#86001f,스윙,1.57,4.26,4.8,88.2,58,1
2009,애킨스,롯,#888888,불펜,1.57,3.83,4.59,49.1,29,0
2009,배장호,롯,#888888,스윙,1.54,4.15,4.66,56.1,19,1
2009,황재규,한,#f37321,스윙,1.54,4.63,5.09,72.0,49,2
2009,김선우,두,#042071,선발,1.47,5.11,4.73,148.0,89,29
2009,지승민,두,#042071,불펜,1.45,2.88,4.02,34.1,22,0
2009,심수창,L,#fc1cad,선발,1.32,5.31,6.16,122.0,57,21
2009,이정민,롯,#888888,스윙,1.28,3.74,3.98,43.1,26,1
2009,카도쿠라,S,#ff0000,선발,1.17,5.0,4.98,126.0,98,23
2009,오재영,키,#86001f,불펜,1.13,4.08,4.38,39.2,25,0
2009,채병용,S,#ff0000,스윙,1.12,4.7,4.89,61.1,53,7
2009,이재영,L,#fc1cad,불펜,1.12,4.13,4.53,56.2,47,0
2009,홍상삼,두,#042071,선발,1.05,5.23,5.72,117.0,96,25
2009,임성헌,S,#ff0000,불펜,1.03,1.42,3.9,19.0,14,0
2009,윤길현,S,#ff0000,불펜,1.0,4.4,3.71,47.0,39,0
2009,장원삼,키,#86001f,선발,0.99,5.54,5.49,91.0,60,19
2009,손민한,롯,#888888,선발,0.99,5.19,4.88,69.1,20,14
2009,강영식,롯,#888888,스윙,0.81,4.84,5.13,48.1,31,1
2009,이용찬,두,#042071,불펜,0.8,4.2,4.48,40.2,34,0
2009,송신영,키,#86001f,불펜,0.78,5.23,5.05,75.2,68,0
2009,정찬헌,L,#fc1cad,불펜,0.77,5.78,5.27,76.1,56,0
2009,마정길,한,#f37321,불펜,0.76,4.97,4.79,50.2,39,0
2009,강윤구,키,#86001f,선발,0.74,5.51,5.68,80.0,79,13
2009,오현택,두,#042071,불펜,0.73,4.45,4.84,30.1,22,0
2009,진야곱,두,#042071,스윙,0.68,2.03,4.24,13.1,8,2
2009,오승환,삼,#0061aa,불펜,0.68,4.83,3.82,31.2,51,0
2009,안지만,삼,#0061aa,스윙,0.68,5.12,4.4,51.0,32,9
2009,김원형,S,#ff0000,스윙,0.66,4.59,5.03,33.1,17,2
2009,이동현,L,#fc1cad,불펜,0.63,5.23,5.95,41.1,30,0
2009,배힘찬,키,#86001f,불펜,0.61,4.35,5.6,31.0,12,0
2009,조현근,삼,#0061aa,불펜,0.59,5.81,6.14,48.0,36,0
2009,허유강,한,#f37321,불펜,0.54,3.49,5.6,28.1,10,0
2009,최원제,삼,#0061aa,불펜,0.51,5.21,4.56,38.0,23,0
2009,경헌호,L,#fc1cad,불펜,0.49,4.76,5.01,34.0,25,0
2009,김상수,삼,#0061aa,불펜,0.49,6.0,5.33,60.0,45,0
2009,한기주,KIA,#ed1c24,불펜,0.45,4.24,4.82,34.0,30,0
2009,박성훈,삼,#0061aa,스윙,0.44,5.17,4.61,31.1,20,2
2009,노진용,L,#fc1cad,불펜,0.43,5.13,6.29,26.1,10,0
2009,조용훈,키,#86001f,불펜,0.42,4.44,3.95,24.1,24,0
2009,차우찬,삼,#0061aa,선발,0.42,6.09,5.61,109.1,97,19
2009,이상화,롯,#888888,스윙,0.38,3.86,3.27,16.1,11,3
2009,최원호,L,#fc1cad,선발,0.36,5.63,5.67,48.0,28,10
2009,고우석,KIA,#ed1c24,불펜,0.35,3.75,6.23,12.0,12,0
2009,노경은,두,#042071,스윙,0.34,4.5,7.2,24.0,11,3
2009,전태현,KIA,#ed1c24,불펜,0.33,0.0,1.93,4.0,4,0
2009,세데뇨,두,#042071,선발,0.29,5.7,5.19,71.0,41,15
2009,전승윤,키,#86001f,불펜,0.29,3.86,4.11,9.1,2,0
2009,박정배,두,#042071,불펜,0.29,5.86,4.62,27.2,16,0
2009,유희관,두,#042071,불펜,0.28,4.05,4.3,13.1,10,0
2009,박민규,삼R,#0061aa,스윙,0.28,4.95,6.32,20.0,8,3
2009,이우선,삼,#0061aa,스윙,0.27,6.11,6.69,45.2,33,9
2009,박정진,한,#f37321,불펜,0.27,3.48,5.51,10.1,7,0
2009,조용준,키,#86001f,불펜,0.27,4.0,5.72,9.0,6,0
2009,에르난데스,삼,#0061aa,스윙,0.25,5.7,4.68,42.2,24,9
2009,오준형,KIA,#ed1c24,불펜,0.2,5.4,5.08,30.0,18,0
2009,나승현,롯,#888888,불펜,0.2,5.28,3.66,30.2,23,0
2009,성영훈,두,#042071,불펜,0.19,3.38,3.17,10.2,7,0
2009,전준호,키,#86001f,스윙,0.18,6.3,6.16,40.0,24,1
2009,이정동,롯,#888888,불펜,0.18,2.45,3.98,3.2,2,0
2009,신철인,키,#86001f,불펜,0.16,6.42,3.19,47.2,50,0
2009,이용훈,롯,#888888,선발,0.16,6.3,6.39,80.0,35,16
2009,한희,L,#fc1cad,스윙,0.14,6.35,6.07,66.2,45,9
2009,서재응,KIA,#ed1c24,선발,0.14,6.13,5.23,79.1,53,15
2009,박경태,KIA,#ed1c24,스윙,0.14,5.45,5.62,34.2,32,1
2009,권오준,삼,#0061aa,불펜,0.14,0.0,5.87,1.2,1,0
2009,존슨,L,#ff0000,스윙,0.12,5.28,4.15,29.0,26,5
2009,조웅천,S,#ff0000,불펜,0.11,4.15,1.48,4.1,5,0
2009,권오원,삼,#0061aa,불펜,0.1,3.38,7.59,2.2,2,0
2009,유원상,한,#f37321,선발,0.07,6.64,7.05,107.0,57,23
2009,김수형,L,#fc1cad,불펜,0.05,0.0,3.65,0.2,0,0
2009,김영민,키,#86001f,스윙,0.03,5.94,4.54,47.0,37,6
2009,양승진,한,#f37321,불펜,0.03,6.0,7.98,3.0,1,0
2009,최상덕,한,#f37321,스윙,0.03,6.75,2.66,10.2,9,1
2009,김선규,S,#ff0000,불펜,0.03,0.0,3.65,0.1,0,0
2009,윤기호,한,#f37321,불펜,0.03,0.0,5.45,0.1,1,0
2009,노환수,키,#86001f,불펜,0.03,0.0,3.65,0.1,0,0
2009,최동수,L,#fc1cad,불펜,0.03,0.0,3.65,0.1,0,0
2009,우규민,L,#fc1cad,불펜,0.02,5.7,5.0,36.1,22,0
2009,여건욱,S,#ff0000,불펜,0.02,5.4,14.51,1.2,0,0
2009,이범준,L,#fc1cad,스윙,0.02,6.19,5.89,36.1,37,7
2009,가득염,S,#ff0000,불펜,0.01,6.75,7.63,8.0,3,0
2009,이대진,KIA,#ed1c24,선발,0.01,6.33,5.75,42.2,25,10
2009,이대환,키,#86001f,불펜,0.01,6.75,6.43,1.1,1,0
2009,백정현,삼,#0061aa,불펜,0.0,7.36,6.66,18.1,17,0
2009,하준호,롯,#888888,불펜,0.0,7.3,6.21,12.1,7,0
2009,박명환,L,#fc1cad,스윙,0.0,6.19,5.95,16.0,6,4
2009,지훈,S,#ff0000,불펜,-0.01,7.36,3.65,3.2,0,0
2009,김유신,롯,#888888,스윙,-0.02,7.27,9.42,8.2,4,2
2009,이승호,S,#ff0000,스윙,-0.02,7.36,6.21,3.2,1,1
2009,원용묵,두,#042071,불펜,-0.02,8.1,8.33,3.1,1,0
2009,최정,S,#ff0000,불펜,-0.03,0.0,0.0,0.0,0,0
2009,제춘모,S,#ff0000,불펜,-0.03,99.99,0.0,0.0,0,0
2009,박정규,KIA,#ed1c24,불펜,-0.03,9.0,2.7,2.0,2,0
2009,정홍준,삼,#0061aa,불펜,-0.03,9.0,4.05,3.0,2,0
2009,김민기,L,#fc1cad,불펜,-0.04,8.31,12.74,4.1,1,0
2009,마일영,키,#86001f,선발,-0.04,6.93,6.04,97.1,51,20
2009,이동학,키,#86001f,스윙,-0.04,6.99,5.13,28.1,20,1
2009,김주,한,#f37321,불펜,-0.04,10.13,8.34,2.2,1,0
2009,존슨,S,#ff0000,불펜,-0.04,13.5,9.2,1.1,2,0
2009,배우열,L,#fc1cad,불펜,-0.05,9.0,6.3,4.0,3,0
2009,연지,한,#f37321,선발,-0.05,7.04,5.36,61.1,56,11
2009,박현준,S,#ff0000,불펜,-0.06,5.82,5.15,17.0,7,0
2009,임창민,키,#86001f,불펜,-0.06,36.0,12.95,1.0,0,0
2009,이상열,키,#86001f,불펜,-0.07,7.36,7.46,11.0,6,0
2009,조진호,삼,#0061aa,스윙,-0.07,8.1,5.2,10.0,6,2
2009,송진우,한,#f37321,스윙,-0.07,7.36,7.39,7.1,6,1
2009,이한진,S,#ff0000,불펜,-0.08,7.71,6.46,4.2,2,0
2009,이정호,키,#86001f,불펜,-0.08,13.5,6.65,2.2,3,0
2009,정용운,KIA,#ed1c24,스윙,-0.08,10.8,7.55,3.1,1,1
2009,김회권,한,#f37321,불펜,-0.08,18.0,15.85,2.0,1,0
2009,김영수,KIA,#ed1c24,불펜,-0.08,8.31,7.03,8.2,10,0
2009,박민석,두,#042071,불펜,-0.09,8.25,8.07,12.0,9,0
2009,양지훈,삼,#0061aa,불펜,-0.09,10.8,7.51,5.0,2,0
2009,김대우,롯,#888888,스윙,-0.1,27.0,14.81,1.2,0,1
2009,정성철,KIA,#ed1c24,스윙,-0.1,7.94,8.54,11.1,7,1
2009,최성민,L,#fc1cad,스윙,-0.1,7.56,6.24,8.1,5,1
2009,이범석,KIA,#ed1c24,스윙,-0.1,7.27,7.39,8.2,4,2
2009,김경태,L,#fc1cad,불펜,-0.11,7.53,7.99,14.1,8,0
2009,김성현,키,#86001f,스윙,-0.13,6.99,5.76,65.2,48,8
2009,조승수,두,#042071,불펜,-0.13,14.73,9.6,3.2,1,0
2009,이승우,L,#fc1cad,스윙,-0.14,8.31,5.74,13.0,9,4
2009,김수경,키,#86001f,선발,-0.14,6.67,6.69,117.1,66,25
2009,바우어,L,#fc1cad,스윙,-0.15,7.9,6.72,27.1,15,6
2009,엄정욱,S,#ff0000,스윙,-0.15,10.29,9.81,7.0,8,2
2009,조태수,KIA,#ed1c24,불펜,-0.18,18.0,9.28,4.0,3,0
2009,박지철,L,#fc1cad,스윙,-0.18,13.5,10.2,5.1,3,2
2009,진해수,KIA,#ed1c24,스윙,-0.19,10.38,6.58,8.2,7,2
2009,최동환,L,#fc1cad,불펜,-0.19,7.07,7.7,35.2,13,0
2009,장효훈,키,#86001f,불펜,-0.2,14.73,8.89,3.2,1,0
2009,허준혁,롯,#888888,스윙,-0.2,13.5,11.04,5.1,1,1
2009,임준혁,KIA,#ed1c24,스윙,-0.2,6.75,4.59,38.2,32,1
2009,곽동훈,삼,#0061aa,불펜,-0.21,16.2,11.51,5.0,0,0
2009,박성호,한,#f37321,불펜,-0.21,8.42,6.0,31.0,22,0
2009,김백만,한,#f37321,스윙,-0.22,15.0,5.0,6.0,4,1
2009,김사율,롯,#888888,불펜,-0.22,9.45,6.75,13.1,5,0
2009,서승화,L,#fc1cad,스윙,-0.23,10.45,7.56,10.1,7,2
2009,오병일,롯,#888888,불펜,-0.27,9.69,8.89,13.0,4,0
2009,김이슬,롯,#888888,불펜,-0.3,12.6,9.89,10.0,4,0
2009,김일엽,롯,#888888,스윙,-0.31,7.36,7.51,51.1,27,9
2009,최영필,한,#f37321,스윙,-0.37,10.18,6.16,20.1,11,2
2009,김성배,두,#042071,스윙,-0.38,9.5,6.04,18.0,7,2
2009,정재원,한,#f37321,스윙,-0.55,9.26,6.2,34.0,24,4
2009,정재복,L,#fc1cad,선발,-0.6,6.69,6.63,79.1,53,16
2009,윤규진,한,#f37321,스윙,-0.61,7.26,5.77,53.1,46,3
2009,정민철,한,#f37321,스윙,-0.61,9.87,6.44,31.0,21,8
2009,김명제,두,#042071,스윙,-0.61,9.19,7.49,32.1,12,4
2009,김광수,L,#fc1cad,선발,-0.68,6.71,5.61,114.0,67,20
2009,배영수,삼,#0061aa,선발,-0.77,7.26,6.31,75.2,40,12
2009,김혁민,한,#f37321,선발,-0.92,7.87,6.43,116.2,85,24
2009,윤희상,S,#ff0000,불펜,0.0,0.0,0.0,0.0,0,0
2010,류현진,한,#f37321,선발,9.34,1.82,2.82,192.2,187,25
2010,김광현,S,#ff0000,선발,7.72,2.37,3.58,193.2,183,30
2010,차우찬,삼,#0061aa,선발,5.63,2.14,3.34,126.1,112,16
2010,봉중근,L,#fc1cad,선발,5.1,3.58,4.19,178.1,130,28
2010,송은범,S,#ff0000,선발,4.78,2.3,4.22,125.0,91,18
2010,장원삼,삼,#0061aa,선발,4.56,3.46,3.84,151.0,115,28
2010,정재훈,두,#042071,불펜,4.17,1.73,2.34,78.0,89,0
2010,서재응,KIA,#ed1c24,선발,4.15,3.34,4.23,140.0,68,23
2010,히메네스,두,#042071,선발,4.1,3.32,4.3,152.0,87,26
2010,사도스키,롯,#888888,선발,3.92,3.87,4.29,169.2,120,26
2010,카도쿠라,S,#ff0000,선발,3.86,3.22,3.62,153.2,143,27
2010,권혁,삼,#0061aa,불펜,3.64,2.09,3.02,73.1,73,0
2010,안지만,삼,#0061aa,불펜,3.51,2.74,3.01,92.0,95,0
2010,송승준,롯,#888888,선발,3.16,4.39,4.67,168.0,113,27
2010,김선우,두,#042071,선발,3.11,4.02,3.73,154.2,128,28
2010,양현종,KIA,#ed1c24,선발,3.0,4.25,4.13,169.1,145,30
2010,정우람,S,#ff0000,불펜,2.94,3.53,3.23,102.0,111,0
2010,장원준,롯,#888888,선발,2.74,4.43,4.92,144.1,113,26
2010,고원준,키,#86001f,선발,2.65,4.12,5.16,131.0,87,22
2010,이재곤,롯,#888888,선발,2.65,4.14,4.93,124.0,44,19
2010,정대현,S,#042071,불펜,2.61,1.4,1.73,45.0,47,0
2010,손승락,키,#86001f,불펜,2.5,2.56,2.22,63.1,64,0
2010,박정진,한,#f37321,불펜,2.34,3.06,2.99,79.1,80,0
2010,김광수,L,#fc1cad,불펜,2.18,3.4,3.49,76.2,71,0
2010,고창성,두,#042071,불펜,2.14,3.62,3.69,82.0,67,0
2010,금민철,키,#86001f,선발,2.06,4.4,5.12,120.2,86,23
2010,로페즈,KIA,#ed1c24,선발,2.03,4.66,4.98,166.0,83,26
2010,정현욱,삼,#0061aa,불펜,2.02,3.2,3.4,70.1,61,0
2010,윤석민,KIA,#ed1c24,선발,2.0,3.83,3.19,101.0,94,13
2010,이상열,L,#fc1cad,불펜,1.98,3.32,3.53,59.2,44,0
2010,박준수,키,#86001f,불펜,1.95,2.34,4.7,42.1,25,0
2010,전병두,S,#ff0000,스윙,1.88,3.06,3.36,67.2,52,7
2010,콜론,KIA,#ed1c24,선발,1.88,3.91,4.54,103.2,57,21
2010,오카모토,L,#fc1cad,불펜,1.75,3.0,4.95,48.0,40,0
2010,배영수,삼,#0061aa,선발,1.75,4.74,4.63,119.2,64,21
2010,오재영,키,#86001f,불펜,1.72,2.38,4.4,45.1,28,0
2010,데폴라,한,#f37321,선발,1.71,4.58,4.77,131.2,68,17
2010,이승호,S,#ff0000,스윙,1.69,4.22,4.35,89.2,96,5
2010,마정길,키,#86001f,불펜,1.67,3.04,4.8,56.1,43,0
2010,송신영,키,#86001f,불펜,1.63,4.21,4.03,77.0,63,0
2010,이동현,L,#f37321,불펜,1.5,3.53,4.09,74.0,58,0
2010,이우선,삼,#0061aa,스윙,1.5,4.35,5.12,68.1,42,8
2010,이보근,키,#86001f,불펜,1.5,4.32,5.43,75.0,35,0
2010,김사율,롯,#888888,불펜,1.44,3.75,4.26,57.2,38,0
2010,김수완,롯,#888888,선발,1.39,3.96,4.66,63.2,44,10
2010,이용찬,두,#042071,불펜,1.37,3.24,4.87,41.2,28,0
2010,나이트,삼,#0061aa,선발,1.31,4.54,4.03,83.1,66,14
2010,윤규진,한,#f37321,불펜,1.3,3.38,4.43,58.2,45,0
2010,유동훈,KIA,#ed1c24,불펜,1.25,2.85,3.15,47.1,32,0
2010,이승호,S,#ff0000,스윙,1.24,2.03,3.87,31.0,30,3
2010,김성현,키,#86001f,선발,1.17,4.9,4.84,90.0,60,14
2010,조정훈,롯,#888888,선발,1.09,4.94,4.31,62.0,50,11
2010,손영민,KIA,#ed1c24,불펜,1.09,4.63,4.69,68.0,48,0
2010,강영식,롯,#888888,불펜,1.09,4.44,3.4,52.2,58,0
2010,김성태,키,#86001f,선발,1.08,3.95,4.78,66.0,45,13
2010,유원상,한,#f37321,선발,1.07,5.5,5.49,142.1,82,27
2010,오상민,L,#fc1cad,불펜,1.06,4.4,5.25,47.0,28,0
2010,임태훈,두,#042071,선발,1.03,5.3,5.62,130.2,103,20
2010,이현승,두,#042071,선발,0.99,4.75,4.47,77.2,50,11
2010,김기표,L,#fc1cad,불펜,0.95,4.43,4.27,42.2,24,0
2010,크루세타,삼,#0061aa,선발,0.95,5.25,4.55,97.2,78,20
2010,조태수,KIA,#ed1c24,불펜,0.88,3.95,3.74,43.1,23,0
2010,권오준,삼,#0061aa,불펜,0.88,3.58,2.5,32.2,32,0
2010,김승회,두,#042071,불펜,0.88,4.24,4.82,40.1,26,0
2010,김일엽,롯,#888888,불펜,0.88,4.87,5.27,44.1,33,0
2010,왈론드,두,#042071,선발,0.85,4.95,4.53,129.0,100,21
2010,번사이드,키,#86001f,선발,0.84,5.34,5.56,140.0,98,29
2010,임경완,롯,#888888,불펜,0.83,3.3,4.87,43.2,19,0
2010,허준혁,롯,#888888,불펜,0.76,4.27,4.9,40.0,30,0
2010,임진우,삼,#0061aa,불펜,0.75,2.65,5.49,17.0,10,0
2010,배장호,롯,#888888,불펜,0.74,4.55,4.57,55.1,23,0
2010,백정현,삼,#0061aa,불펜,0.74,4.58,5.08,37.1,24,0
2010,최성민,L,#fc1cad,스윙,0.69,3.86,5.74,32.2,17,6
2010,김광삼,L,#fc1cad,선발,0.62,5.68,5.22,111.0,60,23
2010,문성현,키,#86001f,스윙,0.6,4.93,5.33,69.1,57,6
2010,박건우,L,#fc1cad,스윙,0.58,4.06,4.43,31.0,22,2
2010,고효준,S,#ff0000,선발,0.58,5.15,5.07,106.2,101,10
2010,레딩,삼,#0061aa,스윙,0.55,5.09,4.2,35.1,19,6
2010,윤성환,삼,#0061aa,선발,0.49,5.91,4.64,80.2,54,14
2010,송창식,한,#f37321,불펜,0.43,4.08,3.73,17.2,11,0
2010,박성훈,키,#86001f,불펜,0.43,4.76,5.7,34.0,25,0
2010,경헌호,L,#fc1cad,불펜,0.41,0.0,1.74,5.0,4,0
2010,박성호,KIA,#ed1c24,불펜,0.4,3.81,3.05,28.1,38,0
2010,이재우,두,#042071,스윙,0.39,1.35,2.24,6.2,4,2
2010,박경태,KIA,#ed1c24,불펜,0.38,4.98,4.11,34.1,23,0
2010,정인욱,삼,#0061aa,스윙,0.35,5.31,5.01,61.0,60,6
2010,장민재,한,#f37321,스윙,0.33,4.41,4.99,16.1,4,1
2010,오승환,삼,#0061aa,불펜,0.32,4.5,4.85,14.0,19,0
2010,박희수,S,#ff0000,불펜,0.32,4.58,4.19,17.2,15,0
2010,전준호,S,#ff0000,스윙,0.32,3.6,3.98,15.0,12,1
2010,김효남,삼,#0061aa,불펜,0.29,4.13,4.87,24.0,16,0
2010,곽정철,KIA,#ed1c24,스윙,0.28,5.59,3.29,58.0,70,1
2010,제춘모,S,#ff0000,불펜,0.27,0.0,3.53,3.1,4,0
2010,문광은,S,#ff0000,스윙,0.27,4.82,3.89,18.2,16,2
2010,이재학,두,#042071,스윙,0.26,5.01,5.73,23.1,18,1
2010,김창훈,두,#042071,불펜,0.25,3.52,5.44,7.2,8,0
2010,글로버,S,#ff0000,선발,0.23,5.66,5.35,105.0,85,22
